category ,sub cat ,prod code,name ,desc ,key features ,package content,size ,area ,height ,material ,weight ,color ,vase included ,customer price ,discount price ,wholeseller price ,wholeseller discount price ,availability ,featured ,promotional page ,promotional date ,productId ,offer valid
Artificial Grass,,grass mat 2m x 19m(28),Synthetic Turf 50 mm length 2m x 19m Green (28),"Artificial grass - 12014, Pile height - 25 mm Ymn - 12000 Dtex monofil Pe+curly pp Gauge - 3/8"" Stitch - 180 s/m Backing - pp + fleece Secondary backing - sbr latex Color - 4 green (41) 2 mtr x 25 mtr Uv protected Drainage holes When it comes to artificial grass, for landscaping as well as sports use, ' grass is one of the leading products in the industry. Our entire range of grass is of the highest quality and can be used at residential as well as commercial establishments. The product is sourced from one of the leading preparers in china. The with pro-grass you can enjoy the look and feel of a perfectly manicured grass all year round without any hassles.",Gravolite Artificial Grass Mat- The mat is extremely durable and easy to clean. Storing it is equally as simple - just roll it up and secure it Made of High Quality Synthetic Rubber with Natural texture Artificial Grass Mat - guaranteed to provide comfort while garnering looks of awe and curiosity. Made in India- 100% Genuine product,2m x 19m,50,0,,Synthetic Rubber,0,Other,Yes,147240,73620,36810,0,5,No,No,1/1/1970,756,"LAUNCH15,EXTRA20"
Artificial Grass,,grass mat 2m x 1m(28),Synthetic Turf 25 mm length 2m x 1m Green (28),"Artificial grass - 12014, Pile height - 25 mm Ymn - 12000 Dtex monofil Pe+curly pp Gauge - 3/8"" Stitch - 180 s/m Backing - pp + fleece Secondary backing - sbr latex Color - 4 green (41) 2 mtr x 25 mtr Uv protected Drainage holes When it comes to artificial grass, for landscaping as well as sports use, ' grass is one of the leading products in the industry. Our entire range of grass is of the highest quality and can be used at residential as well as commercial establishments. The product is sourced from one of the leading preparers in china. The with pro-grass you can enjoy the look and feel of a perfectly manicured grass all year round without any hassles.",Gravolite Artificial Grass Mat- The mat is extremely durable and easy to clean. Storing it is equally as simple - just roll it up and secure it Made of High Quality Synthetic Rubber with Natural texture Artificial Grass Mat - guaranteed to provide comfort while garnering looks of awe and curiosity. Made in India- 100% Genuine product,2m x 1m,25,0,,Synthetic Rubber,0,Other,Yes,5940,2860,1430,0,5,No,No,1/1/1970,688,"LAUNCH15,EXTRA20"
Artificial Grass,,grass mat 2m x 1m(29),Synthetic Turf 35 mm length 2m x 1m Green (29),"Artificial grass - 12014, Pile height - 25 mm Ymn - 12000 Dtex monofil Pe+curly pp Gauge - 3/8"" Stitch - 180 s/m Backing - pp + fleece Secondary backing - sbr latex Color - 4 green (41) 2 mtr x 25 mtr Uv protected Drainage holes When it comes to artificial grass, for landscaping as well as sports use, ' grass is one of the leading products in the industry. Our entire range of grass is of the highest quality and can be used at residential as well as commercial establishments. The product is sourced from one of the leading preparers in china. The with pro-grass you can enjoy the look and feel of a perfectly manicured grass all year round without any hassles.",Gravolite Artificial Grass Mat- The mat is extremely durable and easy to clean. Storing it is equally as simple - just roll it up and secure it Made of High Quality Synthetic Rubber with Natural texture Artificial Grass Mat - guaranteed to provide comfort while garnering looks of awe and curiosity. Made in India- 100% Genuine product,2m x 1m,35,0,,Synthetic Rubber,0,Other,Yes,6600,3300,1650,0,5,No,No,1/1/1970,713,"LAUNCH15,EXTRA20"
Artificial Grass,,grass mat 2m x 1m(31),Synthetic Turf 50 mm length 2m x 1m Green (31),"Artificial grass - 12014, Pile height - 25 mm Ymn - 12000 Dtex monofil Pe+curly pp Gauge - 3/8"" Stitch - 180 s/m Backing - pp + fleece Secondary backing - sbr latex Color - 4 green (41) 2 mtr x 25 mtr Uv protected Drainage holes When it comes to artificial grass, for landscaping as well as sports use, ' grass is one of the leading products in the industry. Our entire range of grass is of the highest quality and can be used at residential as well as commercial establishments. The product is sourced from one of the leading preparers in china. The with pro-grass you can enjoy the look and feel of a perfectly manicured grass all year round without any hassles.",Gravolite Artificial Grass Mat- The mat is extremely durable and easy to clean. Storing it is equally as simple - just roll it up and secure it Made of High Quality Synthetic Rubber with Natural texture Artificial Grass Mat - guaranteed to provide comfort while garnering looks of awe and curiosity. Made in India- 100% Genuine product,2m x 1m,50,0,,Synthetic Rubber,0,Other,Yes,7920,3960,1980,0,5,No,No,1/1/1970,738,"LAUNCH15,EXTRA20"
Artificial Grass,,grass mat 2m x 1m(33),Synthetic Turf 35 mm length 2m x 1m Green (33),"Artificial grass - 12014, Pile height - 35 mm Ymn - 12000 Dtex monofil Pe+curly pp Gauge - 3/8"" Stitch - 180 s/m Backing - pp + fleece Secondary backing - sbr latex Color - 4 green (41) 2 mtr x 25 mtr Uv protected Drainage holes When it comes to artificial grass, for landscaping as well as sports use, ' grass is one of the leading products in the industry. Our entire range of grass is of the highest quality and can be used at residential as well as commercial establishments. The product is sourced from one of the leading preparers in china. The with pro-grass you can enjoy the look and feel of a perfectly manicured grass all year round without any hassles.", Artificial Grass Mat- The mat is extremely durable and easy to clean. Storing it is equally as simple - just roll it up and secure it Made of High Quality Synthetic Rubber with Natural texture Artificial Grass Mat - guaranteed to provide comfort while garnering looks of awe and curiosity. Made in India- 100% Genuine product,2m x 1m,35,0,,,0,Green,No,6200,3484,1742,0,5,No,No,1/1/1970,621,"LAUNCH15,EXTRA20"
Artificial Grass,,grass mat 2m x 20m(33),Synthetic Turf 25 mm length 2m x 20m Green (33),"Artificial grass - 12014, Pile height - 25 mm Ymn - 12000 Dtex monofil Pe+curly pp Gauge - 3/8"" Stitch - 180 s/m Backing - pp + fleece Secondary backing - sbr latex Color - 4 green (41) 2 mtr x 25 mtr Uv protected Drainage holes When it comes to artificial grass, for landscaping as well as sports use, ' grass is one of the leading products in the industry. Our entire range of grass is of the highest quality and can be used at residential as well as commercial establishments. The product is sourced from one of the leading preparers in china. The with pro-grass you can enjoy the look and feel of a perfectly manicured grass all year round without any hassles.",Gravolite Artificial Grass Mat- The mat is extremely durable and easy to clean. Storing it is equally as simple - just roll it up and secure it Made of High Quality Synthetic Rubber with Natural texture Artificial Grass Mat - guaranteed to provide comfort while garnering looks of awe and curiosity. Made in India- 100% Genuine product,2m x 20m,25,0,,Synthetic Rubber,0,Other,Yes,116370,58185,28015,0,5,No,No,1/1/1970,707,"LAUNCH15,EXTRA20"
Artificial Grass,,grass mat 2m x 20m(34),Synthetic Turf 35 mm length 2m x 20m Green(34),"Artificial grass - 12014, Pile height - 25 mm Ymn - 12000 Dtex monofil Pe+curly pp Gauge - 3/8"" Stitch - 180 s/m Backing - pp + fleece Secondary backing - sbr latex Color - 4 green (41) 2 mtr x 25 mtr Uv protected Drainage holes When it comes to artificial grass, for landscaping as well as sports use, ' grass is one of the leading products in the industry. Our entire range of grass is of the highest quality and can be used at residential as well as commercial establishments. The product is sourced from one of the leading preparers in china. The with pro-grass you can enjoy the look and feel of a perfectly manicured grass all year round without any hassles.",Gravolite Artificial Grass Mat- The mat is extremely durable and easy to clean. Storing it is equally as simple - just roll it up and secure it Made of High Quality Synthetic Rubber with Natural texture Artificial Grass Mat - guaranteed to provide comfort while garnering looks of awe and curiosity. Made in India- 100% Genuine product,2m x 20m,35,0,,Synthetic Rubber,0,Other,Yes,129300,64650,32325,0,5,No,No,1/1/1970,732,"LAUNCH15,EXTRA20"
Artificial Grass,,grass mat 2m x 20m(35),Synthetic Turf 50 mm length 2m x 20m Green (35),"Artificial grass - 12014, Pile height - 25 mm Ymn - 12000 Dtex monofil Pe+curly pp Gauge - 3/8"" Stitch - 180 s/m Backing - pp + fleece Secondary backing - sbr latex Color - 4 green (41) 2 mtr x 25 mtr Uv protected Drainage holes When it comes to artificial grass, for landscaping as well as sports use, ' grass is one of the leading products in the industry. Our entire range of grass is of the highest quality and can be used at residential as well as commercial establishments. The product is sourced from one of the leading preparers in china. The with pro-grass you can enjoy the look and feel of a perfectly manicured grass all year round without any hassles.",Gravolite Artificial Grass Mat- The mat is extremely durable and easy to clean. Storing it is equally as simple - just roll it up and secure it Made of High Quality Synthetic Rubber with Natural texture Artificial Grass Mat - guaranteed to provide comfort while garnering looks of awe and curiosity. Made in India- 100% Genuine product,2m x 20m,50,0,,Synthetic Rubber,0,Other,Yes,155160,77580,38790,0,5,No,No,1/1/1970,757,"LAUNCH15,EXTRA20"
Artificial Grass,,grass mat 2m x 21m(32),Synthetic Turf 50 mm length 2m x 21m Green (32),"Artificial grass - 12014, Pile height - 25 mm Ymn - 12000 Dtex monofil Pe+curly pp Gauge - 3/8"" Stitch - 180 s/m Backing - pp + fleece Secondary backing - sbr latex Color - 4 green (41) 2 mtr x 25 mtr Uv protected Drainage holes When it comes to artificial grass, for landscaping as well as sports use, ' grass is one of the leading products in the industry. Our entire range of grass is of the highest quality and can be used at residential as well as commercial establishments. The product is sourced from one of the leading preparers in china. The with pro-grass you can enjoy the look and feel of a perfectly manicured grass all year round without any hassles.",Gravolite Artificial Grass Mat- The mat is extremely durable and easy to clean. Storing it is equally as simple - just roll it up and secure it Made of High Quality Synthetic Rubber with Natural texture Artificial Grass Mat - guaranteed to provide comfort while garnering looks of awe and curiosity. Made in India- 100% Genuine product,2m x 21m,50,0,,Synthetic Rubber,0,Other,Yes,162720,81360,40680,0,5,No,No,1/1/1970,758,"LAUNCH15,EXTRA20"
Artificial Grass,,grass mat 2m x 21m(36),Synthetic Turf 25 mm length 2m x 21m Green (36),"Artificial grass - 12014, Pile height - 25 mm Ymn - 12000 Dtex monofil Pe+curly pp Gauge - 3/8"" Stitch - 180 s/m Backing - pp + fleece Secondary backing - sbr latex Color - 4 green (41) 2 mtr x 25 mtr Uv protected Drainage holes When it comes to artificial grass, for landscaping as well as sports use, ' grass is one of the leading products in the industry. Our entire range of grass is of the highest quality and can be used at residential as well as commercial establishments. The product is sourced from one of the leading preparers in china. The with pro-grass you can enjoy the look and feel of a perfectly manicured grass all year round without any hassles.",Gravolite Artificial Grass Mat- The mat is extremely durable and easy to clean. Storing it is equally as simple - just roll it up and secure it Made of High Quality Synthetic Rubber with Natural texture Artificial Grass Mat - guaranteed to provide comfort while garnering looks of awe and curiosity. Made in India- 100% Genuine product,2m x 21m,25,0,,Synthetic Rubber,0,Other,Yes,122040,61020,29380,0,5,No,No,1/1/1970,708,"LAUNCH15,EXTRA20"
Artificial Grass,,grass mat 2m x 22m(37),Synthetic Turf 25 mm length 2m x 22m Green(37),"Artificial grass - 12014, Pile height - 25 mm Ymn - 12000 Dtex monofil Pe+curly pp Gauge - 3/8"" Stitch - 180 s/m Backing - pp + fleece Secondary backing - sbr latex Color - 4 green (41) 2 mtr x 25 mtr Uv protected Drainage holes When it comes to artificial grass, for landscaping as well as sports use, ' grass is one of the leading products in the industry. Our entire range of grass is of the highest quality and can be used at residential as well as commercial establishments. The product is sourced from one of the leading preparers in china. The with pro-grass you can enjoy the look and feel of a perfectly manicured grass all year round without any hassles.",Gravolite Artificial Grass Mat- The mat is extremely durable and easy to clean. Storing it is equally as simple - just roll it up and secure it Made of High Quality Synthetic Rubber with Natural texture Artificial Grass Mat - guaranteed to provide comfort while garnering looks of awe and curiosity. Made in India- 100% Genuine product,2m x 22m,25,0,,Synthetic Rubber,0,Other,Yes,127980,63990,30810,0,5,No,No,1/1/1970,709,"LAUNCH15,EXTRA20"
Artificial Grass,,grass mat 2m x 22m(38),Synthetic Turf 35 mm length 2m x 22m Green (38),"Artificial grass - 12014, Pile height - 25 mm Ymn - 12000 Dtex monofil Pe+curly pp Gauge - 3/8"" Stitch - 180 s/m Backing - pp + fleece Secondary backing - sbr latex Color - 4 green (41) 2 mtr x 25 mtr Uv protected Drainage holes When it comes to artificial grass, for landscaping as well as sports use, ' grass is one of the leading products in the industry. Our entire range of grass is of the highest quality and can be used at residential as well as commercial establishments. The product is sourced from one of the leading preparers in china. The with pro-grass you can enjoy the look and feel of a perfectly manicured grass all year round without any hassles.",Gravolite Artificial Grass Mat- The mat is extremely durable and easy to clean. Storing it is equally as simple - just roll it up and secure it Made of High Quality Synthetic Rubber with Natural texture Artificial Grass Mat - guaranteed to provide comfort while garnering looks of awe and curiosity. Made in India- 100% Genuine product,2m x 22m,35,0,,Synthetic Rubber,0,Other,Yes,142200,71100,35550,0,5,No,No,1/1/1970,734,"LAUNCH15,EXTRA20"
Artificial Grass,,grass mat 2m x 22m(39),Synthetic Turf 50 mm length 2m x 22m Green (39),"Artificial grass - 12014, Pile height - 25 mm Ymn - 12000 Dtex monofil Pe+curly pp Gauge - 3/8"" Stitch - 180 s/m Backing - pp + fleece Secondary backing - sbr latex Color - 4 green (41) 2 mtr x 25 mtr Uv protected Drainage holes When it comes to artificial grass, for landscaping as well as sports use, ' grass is one of the leading products in the industry. Our entire range of grass is of the highest quality and can be used at residential as well as commercial establishments. The product is sourced from one of the leading preparers in china. The with pro-grass you can enjoy the look and feel of a perfectly manicured grass all year round without any hassles.",Gravolite Artificial Grass Mat- The mat is extremely durable and easy to clean. Storing it is equally as simple - just roll it up and secure it Made of High Quality Synthetic Rubber with Natural texture Artificial Grass Mat - guaranteed to provide comfort while garnering looks of awe and curiosity. Made in India- 100% Genuine product,2m x 22m,50,0,,Synthetic Rubber,0,Other,Yes,170640,85320,42660,0,5,No,No,1/1/1970,759,"LAUNCH15,EXTRA20"
Artificial Grass,,grass mat 2m x 23m(40),Synthetic Turf 25 mm length 2m x 23m Green (40),"Artificial grass - 12014, Pile height - 25 mm Ymn - 12000 Dtex monofil Pe+curly pp Gauge - 3/8"" Stitch - 180 s/m Backing - pp + fleece Secondary backing - sbr latex Color - 4 green (41) 2 mtr x 25 mtr Uv protected Drainage holes When it comes to artificial grass, for landscaping as well as sports use, ' grass is one of the leading products in the industry. Our entire range of grass is of the highest quality and can be used at residential as well as commercial establishments. The product is sourced from one of the leading preparers in china. The with pro-grass you can enjoy the look and feel of a perfectly manicured grass all year round without any hassles.",Gravolite Artificial Grass Mat- The mat is extremely durable and easy to clean. Storing it is equally as simple - just roll it up and secure it Made of High Quality Synthetic Rubber with Natural texture Artificial Grass Mat - guaranteed to provide comfort while garnering looks of awe and curiosity. Made in India- 100% Genuine product,2m x 23m,25,0,,Synthetic Rubber,0,Other,Yes,133650,66825,32175,0,5,No,No,1/1/1970,710,"LAUNCH15,EXTRA20"
Artificial Grass,,grass mat 2m x 23m(41),Synthetic Turf 35 mm length 2m x 23m Green (39),"Artificial grass - 12014, Pile height - 25 mm Ymn - 12000 Dtex monofil Pe+curly pp Gauge - 3/8"" Stitch - 180 s/m Backing - pp + fleece Secondary backing - sbr latex Color - 4 green (41) 2 mtr x 25 mtr Uv protected Drainage holes When it comes to artificial grass, for landscaping as well as sports use, ' grass is one of the leading products in the industry. Our entire range of grass is of the highest quality and can be used at residential as well as commercial establishments. The product is sourced from one of the leading preparers in china. The with pro-grass you can enjoy the look and feel of a perfectly manicured grass all year round without any hassles.",Gravolite Artificial Grass Mat- The mat is extremely durable and easy to clean. Storing it is equally as simple - just roll it up and secure it Made of High Quality Synthetic Rubber with Natural texture Artificial Grass Mat - guaranteed to provide comfort while garnering looks of awe and curiosity. Made in India- 100% Genuine product,2m x 23m,35,0,,Synthetic Rubber,0,Other,Yes,148500,74250,37125,0,5,No,No,1/1/1970,735,"LAUNCH15,EXTRA20"
Artificial Grass,,grass mat 2m x 23m(42),Synthetic Turf 50 mm length 2m x 23m Green (42),"Artificial grass - 12014, Pile height - 25 mm Ymn - 12000 Dtex monofil Pe+curly pp Gauge - 3/8"" Stitch - 180 s/m Backing - pp + fleece Secondary backing - sbr latex Color - 4 green (41) 2 mtr x 25 mtr Uv protected Drainage holes When it comes to artificial grass, for landscaping as well as sports use, ' grass is one of the leading products in the industry. Our entire range of grass is of the highest quality and can be used at residential as well as commercial establishments. The product is sourced from one of the leading preparers in china. The with pro-grass you can enjoy the look and feel of a perfectly manicured grass all year round without any hassles.",Gravolite Artificial Grass Mat- The mat is extremely durable and easy to clean. Storing it is equally as simple - just roll it up and secure it Made of High Quality Synthetic Rubber with Natural texture Artificial Grass Mat - guaranteed to provide comfort while garnering looks of awe and curiosity. Made in India- 100% Genuine product,2m x 23m,50,0,,Synthetic Rubber,0,Other,Yes,178200,89100,44550,0,5,No,No,1/1/1970,760,"LAUNCH15,EXTRA20"
Artificial Grass,,grass mat 2m x 24m(43),Synthetic Turf 25 mm length 2m x 24m Green (43),"Artificial grass - 12014, Pile height - 25 mm Ymn - 12000 Dtex monofil Pe+curly pp Gauge - 3/8"" Stitch - 180 s/m Backing - pp + fleece Secondary backing - sbr latex Color - 4 green (41) 2 mtr x 25 mtr Uv protected Drainage holes When it comes to artificial grass, for landscaping as well as sports use, ' grass is one of the leading products in the industry. Our entire range of grass is of the highest quality and can be used at residential as well as commercial establishments. The product is sourced from one of the leading preparers in china. The with pro-grass you can enjoy the look and feel of a perfectly manicured grass all year round without any hassles.",Gravolite Artificial Grass Mat- The mat is extremely durable and easy to clean. Storing it is equally as simple - just roll it up and secure it Made of High Quality Synthetic Rubber with Natural texture Artificial Grass Mat - guaranteed to provide comfort while garnering looks of awe and curiosity. Made in India- 100% Genuine product,2m x 24m,25,0,,Synthetic Rubber,0,Other,Yes,139590,69795,33605,0,5,No,No,1/1/1970,711,"LAUNCH15,EXTRA20"
Artificial Grass,,grass mat 2m x 24m(44),Synthetic Turf 35 mm length 2m x 24m Green(44),"Artificial grass - 12014, Pile height - 25 mm Ymn - 12000 Dtex monofil Pe+curly pp Gauge - 3/8"" Stitch - 180 s/m Backing - pp + fleece Secondary backing - sbr latex Color - 4 green (41) 2 mtr x 25 mtr Uv protected Drainage holes When it comes to artificial grass, for landscaping as well as sports use, ' grass is one of the leading products in the industry. Our entire range of grass is of the highest quality and can be used at residential as well as commercial establishments. The product is sourced from one of the leading preparers in china. The with pro-grass you can enjoy the look and feel of a perfectly manicured grass all year round without any hassles.",Gravolite Artificial Grass Mat- The mat is extremely durable and easy to clean. Storing it is equally as simple - just roll it up and secure it Made of High Quality Synthetic Rubber with Natural texture Artificial Grass Mat - guaranteed to provide comfort while garnering looks of awe and curiosity. Made in India- 100% Genuine product,2m x 24m,35,0,,Synthetic Rubber,0,Other,Yes,155100,77550,38775,0,5,No,No,1/1/1970,736,"LAUNCH15,EXTRA20"
Artificial Grass,,grass mat 2m x 24m(45),Synthetic Turf 50 mm length 2m x 24m Green (45),"Artificial grass - 12014, Pile height - 25 mm Ymn - 12000 Dtex monofil Pe+curly pp Gauge - 3/8"" Stitch - 180 s/m Backing - pp + fleece Secondary backing - sbr latex Color - 4 green (41) 2 mtr x 25 mtr Uv protected Drainage holes When it comes to artificial grass, for landscaping as well as sports use, ' grass is one of the leading products in the industry. Our entire range of grass is of the highest quality and can be used at residential as well as commercial establishments. The product is sourced from one of the leading preparers in china. The with pro-grass you can enjoy the look and feel of a perfectly manicured grass all year round without any hassles.",Gravolite Artificial Grass Mat- The mat is extremely durable and easy to clean. Storing it is equally as simple - just roll it up and secure it Made of High Quality Synthetic Rubber with Natural texture Artificial Grass Mat - guaranteed to provide comfort while garnering looks of awe and curiosity. Made in India- 100% Genuine product,2m x 24m,50,0,,Synthetic Rubber,0,Other,Yes,186120,93060,46530,0,5,No,No,1/1/1970,761,"LAUNCH15,EXTRA20"
Artificial Grass,,grass mat 2m x 25m (60),Synthetic Turf 25 mm length 2m x 25m Green (60),"Artificial grass - 12014, Pile height - 25 mm Ymn - 12000 Dtex monofil Pe+curly pp Gauge - 3/8"" Stitch - 180 s/m Backing - pp + fleece Secondary backing - sbr latex Color - 4 green (41) 2 mtr x 25 mtr Uv protected Drainage holes When it comes to artificial grass, for landscaping as well as sports use, ' grass is one of the leading products in the industry. Our entire range of grass is of the highest quality and can be used at residential as well as commercial establishments. The product is sourced from one of the leading preparers in china. The with pro-grass you can enjoy the look and feel of a perfectly manicured grass all year round without any hassles.",Gravolite Artificial Grass Mat- The mat is extremely durable and easy to clean. Storing it is equally as simple - just roll it up and secure it Made of High Quality Synthetic Rubber with Natural texture Artificial Grass Mat - guaranteed to provide comfort while garnering looks of awe and curiosity. Made in India- 100% Genuine product,2m x 25m,25,0,,Synthetic Rubber,0,Other,Yes,145260,72630,34970,0,5,No,No,1/1/1970,712,"LAUNCH15,EXTRA20"
Artificial Grass,,grass mat 2m x 2m,Synthetic Turf 50 mm length 2m x 2m Green,"Artificial grass - 12014, Pile height - 25 mm Ymn - 12000 Dtex monofil Pe+curly pp Gauge - 3/8"" Stitch - 180 s/m Backing - pp + fleece Secondary backing - sbr latex Color - 4 green (41) 2 mtr x 25 mtr Uv protected Drainage holes When it comes to artificial grass, for landscaping as well as sports use, ' grass is one of the leading products in the industry. Our entire range of grass is of the highest quality and can be used at residential as well as commercial establishments. The product is sourced from one of the leading preparers in china. The with pro-grass you can enjoy the look and feel of a perfectly manicured grass all year round without any hassles.",Gravolite Artificial Grass Mat- The mat is extremely durable and easy to clean. Storing it is equally as simple - just roll it up and secure it Made of High Quality Synthetic Rubber with Natural texture Artificial Grass Mat - guaranteed to provide comfort while garnering looks of awe and curiosity. Made in India- 100% Genuine product,2m x 2m,50,0,,Synthetic Rubber,0,Other,Yes,15480,7740,3870,0,5,No,No,1/1/1970,739,"LAUNCH15,EXTRA20"
Artificial Grass,,grass mat 2m x 2m,Synthetic Turf 35 mm length 2m x 2m Green,"Artificial grass - 12014, Pile height - 25 mm Ymn - 12000 Dtex monofil Pe+curly pp Gauge - 3/8"" Stitch - 180 s/m Backing - pp + fleece Secondary backing - sbr latex Color - 4 green (41) 2 mtr x 25 mtr Uv protected Drainage holes When it comes to artificial grass, for landscaping as well as sports use, ' grass is one of the leading products in the industry. Our entire range of grass is of the highest quality and can be used at residential as well as commercial establishments. The product is sourced from one of the leading preparers in china. The with pro-grass you can enjoy the look and feel of a perfectly manicured grass all year round without any hassles.",Gravolite Artificial Grass Mat- The mat is extremely durable and easy to clean. Storing it is equally as simple - just roll it up and secure it Made of High Quality Synthetic Rubber with Natural texture Artificial Grass Mat - guaranteed to provide comfort while garnering looks of awe and curiosity. Made in India- 100% Genuine product,2m x 2m,35,0,,Synthetic Rubber,0,Other,Yes,12900,6450,3225,0,5,No,No,1/1/1970,714,"LAUNCH15,EXTRA20"
Artificial Grass,,grass mat 2m x 2m(46),Synthetic Turf 25 mm length 2m x 2m Green(46),"Artificial grass - 12014, Pile height - 25 mm Ymn - 12000 Dtex monofil Pe+curly pp Gauge - 3/8"" Stitch - 180 s/m Backing - pp + fleece Secondary backing - sbr latex Color - 4 green (41) 2 mtr x 25 mtr Uv protected Drainage holes When it comes to artificial grass, for landscaping as well as sports use, ' grass is one of the leading products in the industry. Our entire range of grass is of the highest quality and can be used at residential as well as commercial establishments. The product is sourced from one of the leading preparers in china. The with pro-grass you can enjoy the look and feel of a perfectly manicured grass all year round without any hassles.",Gravolite Artificial Grass Mat- The mat is extremely durable and easy to clean. Storing it is equally as simple - just roll it up and secure it Made of High Quality Synthetic Rubber with Natural texture Artificial Grass Mat - guaranteed to provide comfort while garnering looks of awe and curiosity. Made in India- 100% Genuine product,2m x 2m,25,0,,Synthetic Rubber,0,Green,Yes,11610,5805,2795,0,5,No,No,1/1/1970,689,"LAUNCH15,EXTRA20"
Artificial Grass,,grass mat 2m x 35m (62),Synthetic Turf 35 mm length 2m x 35m Green (62),"Artificial grass - 12014, Pile height - 25 mm Ymn - 12000 Dtex monofil Pe+curly pp Gauge - 3/8"" Stitch - 180 s/m Backing - pp + fleece Secondary backing - sbr latex Color - 4 green (41) 2 mtr x 25 mtr Uv protected Drainage holes When it comes to artificial grass, for landscaping as well as sports use, ' grass is one of the leading products in the industry. Our entire range of grass is of the highest quality and can be used at residential as well as commercial establishments. The product is sourced from one of the leading preparers in china. The with pro-grass you can enjoy the look and feel of a perfectly manicured grass all year round without any hassles.",Gravolite Artificial Grass Mat- The mat is extremely durable and easy to clean. Storing it is equally as simple - just roll it up and secure it Made of High Quality Synthetic Rubber with Natural texture Artificial Grass Mat - guaranteed to provide comfort while garnering looks of awe and curiosity. Made in India- 100% Genuine product,2m x 35m,35,0,,Synthetic Rubber,0,Other,Yes,161400,80700,40350,0,5,No,No,1/1/1970,737,"LAUNCH15,EXTRA20"
Artificial Grass,,grass mat 2m x 3m(47),Synthetic Turf 25 mm length 2m x m Green (47),"Artificial grass - 12014, Pile height - 25 mm Ymn - 12000 Dtex monofil Pe+curly pp Gauge - 3/8"" Stitch - 180 s/m Backing - pp + fleece Secondary backing - sbr latex Color - 4 green (41) 2 mtr x 25 mtr Uv protected Drainage holes When it comes to artificial grass, for landscaping as well as sports use, ' grass is one of the leading products in the industry. Our entire range of grass is of the highest quality and can be used at residential as well as commercial establishments. The product is sourced from one of the leading preparers in china. The with pro-grass you can enjoy the look and feel of a perfectly manicured grass all year round without any hassles.",Gravolite Artificial Grass Mat- The mat is extremely durable and easy to clean. Storing it is equally as simple - just roll it up and secure it Made of High Quality Synthetic Rubber with Natural texture Artificial Grass Mat - guaranteed to provide comfort while garnering looks of awe and curiosity. Made in India- 100% Genuine product,2m x 3m,25,0,,Synthetic Rubber,0,Other,Yes,17550,8775,4225,0,5,No,No,1/1/1970,690,"LAUNCH15,EXTRA20"
Artificial Grass,,grass mat 2m x 3m(56),Synthetic Turf 35 mm length 2m x m Green (56),"Artificial grass - 12014, Pile height - 25 mm Ymn - 12000 Dtex monofil Pe+curly pp Gauge - 3/8"" Stitch - 180 s/m Backing - pp + fleece Secondary backing - sbr latex Color - 4 green (41) 2 mtr x 25 mtr Uv protected Drainage holes When it comes to artificial grass, for landscaping as well as sports use, ' grass is one of the leading products in the industry. Our entire range of grass is of the highest quality and can be used at residential as well as commercial establishments. The product is sourced from one of the leading preparers in china. The with pro-grass you can enjoy the look and feel of a perfectly manicured grass all year round without any hassles.",Gravolite Artificial Grass Mat- The mat is extremely durable and easy to clean. Storing it is equally as simple - just roll it up and secure it Made of High Quality Synthetic Rubber with Natural texture Artificial Grass Mat - guaranteed to provide comfort while garnering looks of awe and curiosity. Made in India- 100% Genuine product,2m x 3m,35,0,,Synthetic Rubber,0,Other,Yes,19500,9750,4875,0,5,No,No,1/1/1970,715,"LAUNCH15,EXTRA20"
Artificial Grass,,grass mat 2m x 3m(57),Synthetic Turf 50 mm length 2m x m Green (57),"Artificial grass - 12014, Pile height - 25 mm Ymn - 12000 Dtex monofil Pe+curly pp Gauge - 3/8"" Stitch - 180 s/m Backing - pp + fleece Secondary backing - sbr latex Color - 4 green (41) 2 mtr x 25 mtr Uv protected Drainage holes When it comes to artificial grass, for landscaping as well as sports use, ' grass is one of the leading products in the industry. Our entire range of grass is of the highest quality and can be used at residential as well as commercial establishments. The product is sourced from one of the leading preparers in china. The with pro-grass you can enjoy the look and feel of a perfectly manicured grass all year round without any hassles.",Gravolite Artificial Grass Mat- The mat is extremely durable and easy to clean. Storing it is equally as simple - just roll it up and secure it Made of High Quality Synthetic Rubber with Natural texture Artificial Grass Mat - guaranteed to provide comfort while garnering looks of awe and curiosity. Made in India- 100% Genuine product,2m x 3m,50,0,,Synthetic Rubber,0,Other,Yes,23400,11700,5850,0,5,No,No,1/1/1970,740,"LAUNCH15,EXTRA20"
